GEOID,NAME.x,estimate_2010,pop_2010,NAME.y,estimate_2019,pop_2019,PLACEA,pop_1990,estimate_1990,dif_10_19,dif_90_19,change_perc_10_19,change_perc_90_19,share_2010,share_2019,share_1990,share_dif_10_19,share_dif_90_19
0655618,"Paramount city, California",6207,54187,"Paramount city, California",4937,54513,55618,47669,5098,-1270,-161,-0.2046077009827614,-0.03158101216163201,0.1145477697602746,0.0905655531708033,0.10694581384128049,-0.023982216589471306,-0.016380260670477195
0655728,"Parklawn CDP, California",0,792,"Parklawn CDP, California",0,1040,55728,1179,5,0,-5,NA,-1,0,0,0.004240882103477523,0,-0.004240882103477523
0655751,"Parksdale CDP, California",38,2977,"Parksdale CDP, California",82,2451,55751,1911,89,44,-7,1.1578947368421053,-0.07865168539325842,0.012764528048370843,0.03345573235414117,0.04657247514390372,0.020691204305770327,-0.013116742789762548
0655800,"Parkway CDP, California",2345,14153,"Parkway CDP, California",2687,15818,55800,13112,2414,342,273,0.14584221748400852,0.11309030654515327,0.1656892531618738,0.1698697686180301,0.18410616229408175,0.004180515456156303,-0.014236393676051645
0655842,"Parkwood CDP, California",136,2025,"Parkwood CDP, California",18,2183,55842,1659,71,-118,-53,-0.8676470588235294,-0.7464788732394366,0.0671604938271605,0.008245533669262483,0.04279686558167571,-0.05891496015789801,-0.034551331912413226
0655856,"Parlier city, California",60,13928,"Parlier city, California",54,15312,55856,7991,17,-6,37,-0.1,2.176470588235294,0.00430786904078116,0.0035266457680250786,0.0021273933174821673,-7.812232727560818e-4,0.0013992524505429113
0656000,"Pasadena city, California",14556,136449,"Pasadena city, California",12385,141258,56000,131597,24999,-2171,-12614,-0.14914811761472932,-0.5045801832073283,0.10667722006024229,0.08767645018335245,0.18996633661861592,-0.01900076987688984,-0.10228988643526347
0656028,"Pasatiempo CDP, California",0,1213,"Pasatiempo CDP, California",43,1206,56028,1021,1,43,42,NA,42,0,0.03565505804311774,9.794319294809011e-4,0.03565505804311774,0.034675626113636844
0656042,"Paskenta CDP, California",0,86,"Paskenta CDP, California",5,102,56042,97,0,5,5,NA,NA,0,0.049019607843137254,0,0.049019607843137254,0.049019607843137254
0656112,"Patterson city, California",1433,19110,"Patterson city, California",1418,22066,56112,8895,159,-15,1259,-0.0104675505931612,7.918238993710692,0.0749869178440607,0.06426176017402338,0.0178752107925801,-0.010725157670037316,0.04638654938144328
0656120,"Patterson Tract CDP, California",0,1610,"Patterson Tract CDP, California",0,2085,56120,1341,4,0,-4,NA,-1,0,0,0.002982848620432513,0,-0.002982848620432513
0656140,"Patton Village CDP, California",22,488,"Patton Village CDP, California",78,630,56140,824,131,56,-53,2.5454545454545454,-0.40458015267175573,0.045081967213114756,0.12380952380952381,0.15898058252427186,0.07872755659640907,-0.035171058714748044
0656182,"Paxton CDP, California",0,0,"Paxton CDP, California",0,0,56182,54,0,0,0,NA,NA,NA,NA,0,NA,NA
0656196,"Paynes Creek CDP, California",0,60,"Paynes Creek CDP, California",0,78,56196,46,0,0,0,NA,NA,0,0,0,0,0
0656294,"Pearsonville CDP, California",0,5,"Pearsonville CDP, California",0,7,56294,5,0,0,0,NA,NA,0,0,0,0,0
0656350,"Pedley CDP, California",547,11894,NA,NA,NA,56350,8869,378,NA,NA,NA,NA,0.04598957457541618,NA,0.042620363062352014,NA,NA
0656476,"Penngrove CDP, California",0,2986,"Penngrove CDP, California",0,2808,56476,2665,11,0,-11,NA,-1,0,0,0.004127579737335835,0,-0.004127579737335835
0656518,"Penn Valley CDP, California",0,1162,"Penn Valley CDP, California",0,1341,56518,1242,2,0,-2,NA,-1,0,0,0.001610305958132045,0,-0.001610305958132045
0656546,"Penryn CDP, California",0,751,"Penryn CDP, California",25,818,56546,642,1,25,24,NA,24,0,0.030562347188264057,0.001557632398753894,0.030562347188264057,0.029004714789510163
0656700,"Perris city, California",7368,63644,"Perris city, California",7751,77290,56700,21470,2794,383,4957,0.05198154180238871,1.7741589119541876,0.1157689648670731,0.1002846422564368,0.13013507219375872,-0.0154843226106363,-0.029850429937321926
0656756,"Pescadero CDP, California",0,772,"Pescadero CDP, California",0,219,56756,606,6,0,-6,NA,-1,0,0,0.009900990099009901,0,-0.009900990099009901
0656784,"Petaluma city, California",643,56689,"Petaluma city, California",718,60767,56784,44126,555,75,163,0.1166407465007776,0.2936936936936937,0.011342588509234596,0.011815623611499662,0.012577618637537959,4.7303510226506633e-4,-7.619950260382962e-4
0656798,"Peters CDP, California",0,724,"Peters CDP, California",54,623,56798,476,4,54,50,NA,12.5,0,0.08667736757624397,0.008403361344537815,0.08667736757624397,0.07827400623170616
0656826,"Phelan CDP, California",170,14016,"Phelan CDP, California",226,15987,56826,7301,79,56,147,0.32941176470588235,1.860759493670886,0.012128995433789954,0.014136485894789516,0.010820435556773044,0.002007490460999562,0.0033160503380164717
0656854,"Phillipsville CDP, California",0,77,"Phillipsville CDP, California",0,70,56854,139,0,0,0,NA,NA,0,0,0,0,0
0656868,"Philo CDP, California",0,244,"Philo CDP, California",0,175,56868,334,0,0,0,NA,NA,0,0,0,0,0
0656870,"Phoenix Lake CDP, California",8,3989,"Phoenix Lake CDP, California",39,4511,56870,3819,16,31,23,3.875,1.4375,0.002005515166708448,0.008645533141210375,0.004189578423671118,0.006640017974501927,0.004455954717539257
0656924,"Pico Rivera city, California",350,62988,"Pico Rivera city, California",635,63001,56924,59187,408,285,227,0.8142857142857143,0.5563725490196079,0.005556613958214263,0.010079205091982667,0.0068934056465102134,0.004522591133768404,0.0031857994454724536
0656938,"Piedmont city, California",131,10573,"Piedmont city, California",155,11317,56938,10591,147,24,8,0.183206106870229,0.05442176870748299,0.012390050127683723,0.013696209242732172,0.013879709187045605,0.0013061591150484494,-1.8349994431343317e-4
0657011,"Pierpoint CDP, California",0,12,"Pierpoint CDP, California",0,39,57011,77,0,0,0,NA,NA,0,0,0,0,0
0657036,"Pike CDP, California",21,157,"Pike CDP, California",0,159,57036,127,0,-21,0,-1,NA,0.1337579617834395,0,0,-0.1337579617834395,0
0657070,"Pine Canyon CDP, California",0,1998,"Pine Canyon CDP, California",1,2369,57070,1438,15,1,-14,NA,-0.9333333333333333,0,4.2211903756859433e-4,0.01043115438108484,4.2211903756859433e-4,-0.010009035343516246
0657134,"Pine Flat CDP, California",0,107,"Pine Flat CDP, California",0,146,57134,143,0,0,0,NA,NA,0,0,0,0,0
0657148,"Pine Grove CDP, California",0,2373,"Pine Grove CDP, California",0,1762,57148,1995,0,0,0,NA,NA,0,0,0,0,0
0657204,"Pine Hills CDP, California",0,2664,"Pine Hills CDP, California",3,3375,57204,2947,8,3,-5,NA,-0.625,0,8.888888888888889e-4,0.0027146250424160165,8.888888888888889e-4,-0.0018257361535271275
0657240,"Pine Mountain Club CDP, California",29,1460,"Pine Mountain Club CDP, California",0,1751,57240,1450,12,-29,-12,-1,-1,0.01986301369863014,0,0.008275862068965517,-0.01986301369863014,-0.008275862068965517
0657244,"Pine Mountain Lake CDP, California",0,2756,"Pine Mountain Lake CDP, California",0,2772,57244,2235,4,0,-4,NA,-1,0,0,0.0017897091722595079,0,-0.0017897091722595079
0657260,"Pine Valley CDP, California",0,972,"Pine Valley CDP, California",33,1477,57260,1297,0,33,33,NA,NA,0,0.02234258632362898,0,0.02234258632362898,0.02234258632362898
0657288,"Pinole city, California",1671,18461,"Pinole city, California",2269,19279,57288,17593,1236,598,1033,0.35786953919808495,0.8357605177993528,0.0905151400249174,0.11769282639141035,0.07025521514238618,0.027177686366492954,0.04743761124902417
0657302,"Pi?on Hills CDP, California",66,5391,"Piñon Hills CDP, California",0,7661,57302,3799,19,-66,-19,-1,-1,0.012242626599888704,0,0.005001316135825217,-0.012242626599888704,-0.005001316135825217
0657330,"Pioneer CDP, California",0,1087,"Pioneer CDP, California",6,1386,57330,853,0,6,6,NA,NA,0,0.004329004329004329,0,0.004329004329004329,0.004329004329004329
0657372,"Piru CDP, California",5,1478,"Piru CDP, California",41,1805,57372,1225,0,36,41,7.2,NA,0.0033829499323410014,0.022714681440443214,0,0.01933173150810221,0.022714681440443214
0657414,"Pismo Beach city, California",61,7802,"Pismo Beach city, California",229,8180,57414,7674,38,168,191,2.7540983606557377,5.026315789473684,0.007818508074852602,0.027995110024449876,0.0049517852488923635,0.020176601949597275,0.02304332477555751
0657456,"Pittsburg city, California",11100,61723,"Pittsburg city, California",11018,71422,57456,47804,8414,-82,2604,-0.007387387387387387,0.30948419301164726,0.17983571764172188,0.15426619248970905,0.17601037570077818,-0.02556952515201283,-0.021744183211069135
0657512,"Pixley CDP, California",166,2949,"Pixley CDP, California",142,3347,57512,2457,128,-24,14,-0.14457831325301204,0.109375,0.05629026788741946,0.04242605318195399,0.052096052096052094,-0.01386421470546547,-0.009669998914098102
0657526,"Placentia city, California",691,49566,"Placentia city, California",1029,51818,57526,41265,765,338,264,0.48914616497829233,0.34509803921568627,0.013941007948997296,0.019857964413910224,0.018538713195201745,0.005916956464912929,0.0013192512187084789
0657540,"Placerville city, California",83,10384,"Placerville city, California",99,10970,57540,8505,22,16,77,0.1927710843373494,3.5,0.007993066255778121,0.00902461257976299,0.002586713697824809,0.0010315463239848697,0.006437898881938181
0657568,"Plainview CDP, California",0,1027,"Plainview CDP, California",0,887,57568,965,0,0,0,NA,NA,0,0,0,0,0
0657582,"Planada CDP, California",30,4295,"Planada CDP, California",0,4418,57582,3531,9,-30,-9,-1,-1,0.006984866123399301,0,0.002548853016142736,-0.006984866123399301,-0.002548853016142736
0657764,"Pleasant Hill city, California",636,32826,"Pleasant Hill city, California",896,34840,57764,31879,450,260,446,0.4088050314465409,0.9911111111111112,0.019374885761286785,0.02571756601607348,0.014115875654819787,0.006342680254786695,0.011601690361253693
0657792,"Pleasanton city, California",1525,68204,"Pleasanton city, California",1510,81717,57792,51306,697,-15,813,-0.009836065573770493,1.1664275466284075,0.022359392411002287,0.018478407185775297,0.013585155732273028,-0.00388098522522699,0.004893251453502268
0657828,"Plumas Eureka CDP, California",0,234,"Plumas Eureka CDP, California",0,364,57828,238,0,0,0,NA,NA,0,0,0,0,0
0657829,"Plumas Lake CDP, California",345,5161,"Plumas Lake CDP, California",318,7573,57829,83,3,-27,315,-0.0782608695652174,105,0.0668475101724472,0.04199128482767728,0.03614457831325301,-0.024856225344769917,0.005846706514424267
0657834,"Plymouth city, California",0,903,"Plymouth city, California",5,980,57834,811,0,5,5,NA,NA,0,0.00510204081632653,0,0.00510204081632653,0.00510204081632653
0657876,"Point Arena city, California",0,476,"Point Arena city, California",10,421,57876,407,1,10,9,NA,9,0,0.023752969121140142,0.002457002457002457,0.023752969121140142,0.021295966664137685
0657960,"Point Reyes Station CDP, California",23,831,"Point Reyes Station CDP, California",0,288,57960,898,9,-23,-9,-1,-1,0.027677496991576414,0,0.01002227171492205,-0.027677496991576414,-0.01002227171492205
0658030,"Pollock Pines CDP, California",0,7339,"Pollock Pines CDP, California",52,7156,58030,6299,9,52,43,NA,4.777777777777778,0,0.0072666294019005035,0.0014287982219399905,0.0072666294019005035,0.005837831179960513
0658072,"Pomona city, California",12197,148775,"Pomona city, California",8599,152209,58072,131632,19000,-3598,-10401,-0.2949905714519964,-0.5474210526315789,0.08198286002352546,0.05649468822474361,0.14434180138568128,-0.025488171798781857,-0.08784711316093768
0658134,"Ponderosa CDP, California",0,60,"Ponderosa CDP, California",0,18,58134,25,0,0,0,NA,NA,0,0,0,0,0
0658191,"Poplar-Cotton Center CDP, California",0,2095,"Poplar-Cotton Center CDP, California",0,2259,58191,1953,2,0,-2,NA,-1,0,0,0.0010240655401945725,0,-0.0010240655401945725
0658226,"Port Costa CDP, California",0,168,"Port Costa CDP, California",0,180,58226,228,2,0,-2,NA,-1,0,0,0.008771929824561403,0,-0.008771929824561403
0658240,"Porterville city, California",519,52762,"Porterville city, California",374,59697,58240,35935,315,-145,59,-0.279383429672447,0.1873015873015873,0.009836624843637466,0.0062649714391007924,0.008765827187978295,-0.0035716534045366734,-0.0025008557488775023
0658296,"Port Hueneme city, California",914,21723,"Port Hueneme city, California",1242,22156,58296,20319,1127,328,115,0.3588621444201313,0.10204081632653061,0.04207521981310132,0.0560570500090269,0.055465328018111125,0.013981830195925582,5.917219909157764e-4
0658352,"Portola city, California",46,3042,"Portola city, California",5,1913,58352,2185,10,-41,-5,-0.8913043478260869,-0.5,0.015121630506245891,0.0026136957658128594,0.004576659038901602,-0.012507934740433033,-0.0019629632730887425
0658380,"Portola Valley town, California",0,4283,"Portola Valley town, California",17,4592,58380,4194,13,17,4,NA,0.3076923076923077,0,0.0037020905923344947,0.003099666189794945,0.0037020905923344947,6.024244025395497e-4
0658422,"Posey CDP, California",0,6,"Posey CDP, California",0,0,58422,6,0,0,0,NA,NA,0,NA,0,NA,NA
0658436,"Poso Park CDP, California",0,0,"Poso Park CDP, California",0,3,58436,33,0,0,0,NA,NA,NA,0,0,NA,0
0658478,"Potrero CDP, California",0,1174,"Potrero CDP, California",0,841,58478,512,1,0,-1,NA,-1,0,0,0.001953125,0,-0.001953125
0658506,"Potter Valley CDP, California",0,824,"Potter Valley CDP, California",0,498,58506,736,3,0,-3,NA,-1,0,0,0.004076086956521739,0,-0.004076086956521739
0658520,"Poway city, California",512,47481,"Poway city, California",786,49701,58520,43424,625,274,161,0.53515625,0.2576,0.010783260672690129,0.01581457113538963,0.014392962417096537,0.005031310462699501,0.001421608718293093
0658618,"Prattville CDP, California",0,21,"Prattville CDP, California",0,28,58618,37,0,0,0,NA,NA,0,0,0,0,0
0658758,"Princeton CDP, California",0,244,"Princeton CDP, California",0,382,58758,314,0,0,0,NA,NA,0,0,0,0,0
0658814,"Proberta CDP, California",0,207,"Proberta CDP, California",0,182,58814,267,0,0,0,NA,NA,0,0,0,0,0
0658870,"Prunedale CDP, California",316,19044,"Prunedale CDP, California",268,20327,58870,15879,260,-48,8,-0.1518987341772152,0.03076923076923077,0.016593152699012813,0.013184434495990554,0.016373827067195666,-0.0034087182030222585,-0.003189392571205112
0659052,"Quartz Hill CDP, California",932,10398,"Quartz Hill CDP, California",612,10003,59052,9611,364,-320,248,-0.34334763948497854,0.6813186813186813,0.08963262165801116,0.061181645506348095,0.037873270211216316,-0.02845097615166306,0.02330837529513178
0659080,"Quincy CDP, California",55,1529,"Quincy CDP, California",109,1952,59080,1837,41,54,68,0.9818181818181818,1.6585365853658536,0.03597122302158273,0.05584016393442623,0.02231899836690256,0.019868940912843497,0.03352116556752367
0659115,"Rackerby CDP, California",0,218,"Rackerby CDP, California",12,208,59115,184,0,12,12,NA,NA,0,0.057692307692307696,0,0.057692307692307696,0.057692307692307696
0659220,"Rail Road Flat CDP, California",70,292,"Rail Road Flat CDP, California",5,191,59220,793,3,-65,2,-0.9285714285714286,0.6666666666666666,0.23972602739726026,0.02617801047120419,0.0037831021437578815,-0.21354801692605607,0.022394908327446308
0659248,"Rainbow CDP, California",16,1902,"Rainbow CDP, California",30,2360,59248,1711,40,14,-10,0.875,-0.25,0.008412197686645636,0.012711864406779662,0.023378141437755698,0.004299666720134026,-0.010666277030976036
0659290,"Raisin City CDP, California",0,231,"Raisin City CDP, California",0,414,59290,308,0,0,0,NA,NA,0,0,0,0,0
0659346,"Ramona CDP, California",193,21482,"Ramona CDP, California",129,21323,59346,17324,109,-64,20,-0.3316062176165803,0.1834862385321101,0.008984265897030072,0.006049805374478263,0.006291849457400138,-0.002934460522551809,-2.4204408292187538e-4
0659426,"Rancho Calaveras CDP, California",10,6191,"Rancho Calaveras CDP, California",99,7026,59426,2672,38,89,61,8.9,1.605263157894737,0.0016152479405588758,0.014090520922288642,0.014221556886227544,0.012475272981729766,-1.310359639389025e-4
0659444,"Rancho Cordova city, California",5954,63297,"Rancho Cordova city, California",6684,73147,59444,54760,5881,730,803,0.12260665099093046,0.1365414045230403,0.09406448962826042,0.09137763681353986,0.10739590942293645,-0.0026868528147205584,-0.01601827260939659
0659451,"Rancho Cucamonga city, California",14312,160780,"Rancho Cucamonga city, California",17635,176379,59451,101432,5955,3323,11680,0.2321827836780324,1.961376994122586,0.08901604677198656,0.09998355813333787,0.05870928306648789,0.01096751136135131,0.041274275066849976
0659500,"Rancho Mirage city, California",348,16726,"Rancho Mirage city, California",438,18193,59500,9810,143,90,295,0.25862068965517243,2.062937062937063,0.020805930886045678,0.02407519375584016,0.014576962283384301,0.0032692628697944814,0.009498231472455858
